runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
10.5282,36905,36905,33727,33727,21,0,0.0882657,0,190399,68786,88917,9896,200,0.467679,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-13.scen
10.4325,35392,35392,32731,32731,21,0,0.126208,0,159324,130967,103921,58514,200,0.469027,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-14.scen
10.9758,37044,37044,33808,33808,21,0,0.130691,0,193737,138253,103436,66786,200,0.467189,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-15.scen
10.5277,36102,36102,32757,32757,21,0,0.143988,0,200218,155596,109688,79469,200,0.542617,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-16.scen
11.2434,36737,36737,33953,33953,21,0,0.124159,0,166694,118900,101043,49708,200,0.471628,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-17.scen
13.77,35545,35545,32119,32119,21,0,0.122351,0,205141,110446,86572,52140,200,0.474376,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-18.scen
11.2721,37917,37917,33810,33810,21,0,0.167508,0,245732,170596,101451,100366,200,0.461412,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-19.scen
10.6146,35112,35112,31351,31351,21,0,0.110949,0,225243,102881,102822,31627,200,0.470489,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-20.scen
10.2132,34133,34133,31170,31170,21,0,0.171062,0,177273,100520,87431,42309,200,0.511078,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-21.scen
10.6506,37090,37090,33316,33316,21,0,0.113715,0,226011,108373,100130,39146,200,0.475123,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-22.scen
10.7997,37856,37856,33574,33574,21,0,0.125394,0,256383,119079,97702,53092,200,0.485007,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-23.scen
11.0543,38183,38183,33487,33487,21,0,0.125442,0,281171,123667,107401,50119,200,0.465237,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-24.scen
10.7848,36098,36098,33243,33243,21,0,0.121856,0,170952,126944,92384,64570,200,0.472961,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-25.scen
